TRADER,n_trades,avg_from_amount,avg_to_amount,cluster
osmo1p3nak5gcpzn9k2e25jkyqhtd936zwh67499sj2,3,7316666.666666667,13272687.333333334,0.0
osmo1p3ng7hmzgq5hjyvgxu7mane94ymemdvv8h4s7n,12,2.461897501002342e+20,2.9016086003731497e+19,0.0
osmo1p3tlrfklucnqp8ylswarwv26fkut5a6m8mzkdf,1,100.0,6.0,0.0
osmo1p3uh86hx4pg5jetdy2ntsj6gw0wc0fmns5fxvw,6,108166666.66666667,111600071.5,0.0
osmo1p3ulywc9ckcdyjyp03ex4gptasxg003d7y8m9n,2,5.019825364454863e+17,5.3293406028097286e+17,0.0
osmo1p3vzy48erskut3z36wgkquthplvyq7h6sjgkk6,1,2000000000.0,19231807.0,0.0
osmo1p42paspj9t90ue7588s6l3x6vckgj5pg0f4snn,2,10228113696.0,4.435130585257953e+17,0.0
osmo1p43srkxlpaqa6nn3udr43r5a34cuj5vfjzzgjd,1,4000000.0,5.828827952214949e+18,0.0
osmo1p45jy6rvs7m9ju9wvzdv4pauhg49wpjhzun46z,4,612750000.0,1861243.75,0.0
osmo1p46w5y4j8p7cdh25muafsqcqf583ke7fev3hcy,6,33480565750.0,3.3356575799461777e+19,0.0
osmo1p4c7jxjyqv5u4xa6sca4g2gmvz0nuzpzvg34j4,1,100.0,6.0,0.0
osmo1p4cva64w0xjhty69m2tkyc5f5d8qrqupkhq70s,1,1707402984.0,1060655592.0,0.0
osmo1p4ffp3sneujqj2gx5g95ylr2w696t93lkkvs0y,75,803253684.48,772106694.9733334,0.0
osmo1p4g4h40hutvs5jyzcu7dcrdytjtzp39pv0993x,2,3.835726144027395e+21,3.8357261440274e+21,0.0
osmo1p4k84sc5fkfndck669ys34xzqhj9la0xhr9pcv,1,94879.0,736813.0,0.0
osmo1p4kx0cfsj3qxaje65fghn058pkquplhtpnvkuw,3,1314454.6666666667,596807.3333333334,0.0
osmo1p4n2gujr8w7kz6gdmxuvesyuv67r42vrqp9xt8,2,1010000.0,1.5955756930153644e+19,0.0
osmo1p4pfdq5ltxc0zs7t072aqts57kdyj5t0hrahn2,1,2640432138.0,19469869.0,0.0
osmo1p4raqwuwk7xv6wms09h7tuz24fzgg72s7c6ujg,1,100.0,6.0,0.0
osmo1p4smj6a3vj29zy2unte8wc738z7wt02vz7evjd,1,7443860.0,494643.0,0.0
osmo1p4t7cec5l273xxfepxmxl8nlgfrqnk7k7pfzms,1,100.0,6.0,0.0
osmo1p4xfy2m5hr9aj4t8yecqfllf0jd4rt54my2tf3,1,100.0,6.0,0.0
osmo1p4y5f6y2l0p2a4lz3xupjltn93s43x2uujx7tk,4,6227841710.0,14438415.5,0.0
osmo1p4zr2y8wx07q2ry34an0v3s4tzq7ylg6ehazrf,1,100.0,6.0,0.0
osmo1p53a2qq95spxseyt9w5cs7kgj3f4tg4cjjnrfy,1,100.0,6.0,0.0
osmo1p53mcervjye048t5xa8jua52kcv80ckhzg7xsv,1,100.0,6.0,0.0
osmo1p54c845d8v6e60dx9p2vql4u2cpaepve22tg7v,2,30500000.0,6.922560594730087e+19,0.0
osmo1p54jtn00uh7yytxdqd5lrd8qu3yszpgl6as2dx,1,100.0,6.0,0.0
osmo1p54y6seuvlaq787xxl6a3n3kch4zmdnzka6qkq,1,100.0,6.0,0.0
osmo1p564laxxk8x737qsj8z6m70ma369xy7etksmxj,1,1794201515.0,36351775.0,0.0
osmo1p56tdls4dx3nzsaul023qfwpmlq3034c4et9fr,1,100.0,6.0,0.0
osmo1p57tugeszvnp6zm9r02lgjsqsffsudf5ayndz3,2,83224858.0,509822418.5,0.0
osmo1p58kud25p6t08z6qjx5m3evphrv6zt0wmazn7a,1,10000000.0,16804725868.0,0.0
osmo1p59vur7ul2vkzfghtqnp7mcpvykr5h748755n5,11,2.353070193537538e+16,90507877.0,0.0
osmo1p5afwncel44vfrvylghncu2su7we57gmhhcefj,47,1.0627659992856532e+18,3.73297235456969e+18,0.0
osmo1p5aqu36r5aadasat2364ftz6xmlfnydkw8m3va,1,4545051581555.0,168495691.0,0.0
osmo1p5av3p65ldj46w749u7m0ecpakgdshn6qsret4,1,100.0,6.0,0.0
osmo1p5d36fhg3yku3z2g2a6nhnra8sz5vvs9ue23fn,1,1000000.0,2.535798959070625e+18,0.0
osmo1p5dnm2rl6ngwl9fehkteguyh7tgven4yqqmct6,1,32759135.0,282717.0,0.0
osmo1p5dwr8uy6zqhxa7k8qz346pagka0m2npfu25cn,1,100.0,6.0,0.0
osmo1p5ewffscvqwatyh4umm9kmgfzan5ytasnng7lu,1,100.0,6.0,0.0
osmo1p5fft5dv2fmn2pljkzfg5c3lg9x3qxhxn8lhsg,1,6740000.0,15684152.0,0.0
osmo1p5hfxjcqlmj263sj088zpdfvcu6k46kdnq7c5y,3,170503.0,23306.333333333332,0.0
osmo1p5m54zlgdjfsurf7lnph56uj4nfsw9cvl0h5au,1,100.0,6.0,0.0
osmo1p5pc9k62dcj6ul9atjrt5apyv75vau8vsn5agq,1,100.0,6.0,0.0
osmo1p5pd84am255zezp3slv5st88gv0ljtl8q6aeh6,1,100.0,6.0,0.0
osmo1p5pfhuqmwt7fgkshusgpxrkejgk9qn6v3er53d,1,100.0,6.0,0.0
osmo1p5pnuhfc48ylejg0vmrjkl033e6tepnx6f4f4e,2,851598.0,427342.0,0.0
osmo1p5pzx8vhsflyk0dlyvnsfnty8tcsx8rezyngyg,1,100.0,6.0,0.0
osmo1p5xjag27cuqj6venqz7784q9wnrnejd9eh3r8v,1,120000000.0,8336433.0,0.0
osmo1p5y4c6e6aatxq4hxgs54lyxzywjwm2fz932pdz,1,800921361.0,54856130.0,0.0
osmo1p5yrugz6nhddq6sl5af24482sdj3jfl2qdkqrg,1,100.0,6.0,0.0
osmo1p5z2vsk5c79ujwl53twvqmsdnrxj755yp39huh,1,97824394.0,9.178971940021365e+18,0.0
osmo1p5zjj7wv3yd7u68jc93d7tu7q4zd35x576tpg5,1,100.0,6.0,0.0
osmo1p60zdle7shaylzh8099fnu57urztxy3qn9xhhx,1,100.0,6.0,0.0
osmo1p62y8lhhyqxw8cqjpqcxazfcguq4w20kt25g78,1,6856863.0,327782.0,0.0
osmo1p6448wmlkmzu4ahmsyeta62x79kmfphlwxp5dn,4,16414907.25,8.23841570017326e+18,0.0
osmo1p64r7emjdsuammvzp4gpf82qustywhy5y9tq8x,9,4.111111111113095e+18,719630.3333333334,0.0
osmo1p6763cacd9xxznfy9ynn3wf6mdp6hgrkef8yu5,1,577430.0,349066.0,0.0
osmo1p68hckcy87rm3v597zswakwl5ffqws7ucrku7t,88,2971590909.090909,1697210.6136363635,0.0
osmo1p6c63p06fqtlj2t3vzv83ajt8e6xlv7gda0krz,1,89625.0,47717.0,0.0
osmo1p6cddnclfdhczkqwcgncz4gm5tzrcrxxfhmxxm,1,100.0,6.0,0.0
osmo1p6fmfazs6q3vsh9fn0alg3rd6jfdvpqfhwx5vt,2,2523686.0,15121404647490.5,0.0
osmo1p6fvkt3dvn92647eurlgzyp9lmcqag9s2rnt88,1,100.0,6.0,0.0
osmo1p6gvayrj4synnf8fdh7y70e6lws9w30d8m4n4g,2,86489691.0,2511456.0,0.0
osmo1p6kgx5t2da8amkmxxnvuu26fghmz2gzwx7yfxw,5,2.5600000000000587e+20,4.57015331201767e+21,0.0
osmo1p6l36culfae86f5x6r5fqf2wagcclvqhhjge3g,1,100.0,6.0,0.0
osmo1p6l5qkk9c9knxumrs3lfyjawr9pkekn8jf7vvz,1,100.0,6.0,0.0
osmo1p6msr35w66n6697psc88xvyl3s8gj0w2qj00jj,1,100.0,6.0,0.0
osmo1p6n63nz678nwpesxua35u2tk0pjsr5vq3339km,2,137502842.0,148014.5,0.0
osmo1p6p0wwcgxj9alaj27f2ggzp7zsx307slagu752,1,106793305.0,103886879.0,0.0
osmo1p6rg4g3cfwzhlyanazsj7939dhl9e0phnpd9uj,2,42500000.0,13230551.5,0.0
osmo1p6scsk7twqcgaslgsyklxzj0236kwvu9af9h0m,2,1824144.5,1645918.5,0.0
osmo1p6skctdn5nkffe8cv78k0h8a7v2dc67fmxyrrk,1,100.0,6.0,0.0
osmo1p6v0vl0ygp4t0r3mpx92x8r5ju2p2u0nnq6zkw,1,100.0,6.0,0.0
osmo1p6y2rxy0ks4e32zctahts3f4g6f38m6hffcq5f,8,129855205.75,139600780.5,0.0
osmo1p6y3x9zy0d05mnptm6sef0y9ly6xmgxfalsqrt,7,4568951.714285715,634691353.1428572,0.0
osmo1p6yvduezggrdxx2hfrdg2zp4xp348dcprsgu60,1,5788127.0,20796799.0,0.0
osmo1p6zangggdy68det5fxqu2dk4kuxnzrhdu56zgu,2,1.0100233871777241e+21,16797961.0,0.0
osmo1p70gacr2cv7g6u6d0nd282qzztt3vvg5h03q8l,1,100.0,6.0,0.0
osmo1p70wfauj06fyfjttx9fgs8l5syj6tcm64m98kx,3,41570634.333333336,75354565.66666667,0.0
osmo1p722fjx056z4jjfzhw2rvr77cyut2sxjqh3yfw,1,100.0,6.0,0.0
osmo1p72sjqyn8gmwyz0gzmgakz54ftq2etrzp9pulf,1,600000.0,503205.0,0.0
osmo1p74dkgam95nlkz3y9p4tl2pe0ca0vxty80xv0c,1,100.0,6.0,0.0
osmo1p74rx5jhte3vpruu8l85saal60la8zj0uxszff,2,17250000.0,7482965.5,0.0
osmo1p76w5k6wx9mfs0ct9t5flkeu84p8n3yvsq9566,1,100.0,6.0,0.0
osmo1p77ruksa0f954k46788vrrj02lqmavwt9ld6a7,8,2.823914367320886e+18,1.9266436733233898e+17,0.0
osmo1p77sfv0aefkxst0uuc5vvavuvp08jw3gjfpxey,1,10000000000.0,10471476.0,0.0
osmo1p78ty37y5g8y5c2830xuegwwzry8ndx57kwq97,1,100.0,6.0,0.0
osmo1p7gjw5l80mvv2h867vj7ugpawx7p8y34msyn8p,1,207000000.0,407918168.0,0.0
osmo1p7gvfu35dsuaq5vlgg6pkynqzqhcg2su5dwpv7,16,3.217288966672496e+20,1696834.875,0.0
osmo1p7gyng5y74pvrfdnlg2h7yr7vmfs9r6gm4msas,2,1.4250000000000889e+19,6331550.0,0.0
osmo1p7j577x4q8jec7564ly9rmej6j4ykkpzvnrlj5,31,9.032258109763443e+17,1.8124725741448227e+17,0.0
osmo1p7jgjzc3j2367cft5dxzdmqyrydwxx6xhjmdkt,1,100.0,6.0,0.0
osmo1p7jq2y6ut782y84jk2ndessl2lus23jv6449kl,1,134784.0,1943878.0,0.0
osmo1p7muppwps8wgm5tfdrqvsdlwcwz5kpgxwv8wyd,17,1.182988235294143e+22,667098262.9411764,0.0
osmo1p7q07kqdv27cjmk5a7xpx0unthj5czaw6fav4q,1,100.0,6.0,0.0
osmo1p7rk7vq3xthset92ymempj8yln3fztup0vpwe7,4,22483026.5,7.563853937482002e+18,0.0
osmo1p7uqzt3n9npdayy0weyda40tlre8h0vhvc9q7a,1,1044870.0,953297.0,0.0
osmo1p7w8frm9h9t5j789p0q3cnj9f6xkfzstva305m,1,100.0,6.0,0.0
osmo1p7x24zyx4u248d3e4knav56zmrq8kaf078thfz,1,100.0,6.0,0.0
osmo1p7ydps4qx8csm3snhdzjzf7p4mhe8837rlcv64,1,100.0,6.0,0.0
osmo1p7zp2cs9g4z9zd05a9wzmzppvphcm72thus9tc,4,384270033.75,1.673438734655472e+20,0.0
osmo1p80hxshlg66fvsv2wjzx5jyxe06ky5c9vj8rgw,1,100.0,6.0,0.0
osmo1p80y4t4ct57sv70kmdyxalmrkhp6ssdtzkzyuf,1,1000000.0,235346.0,0.0
osmo1p830ygw2r35kdcj3tana0c7dxhjp0rmccclz8d,1,100.0,6.0,0.0
osmo1p832alw6luf53htcmavewfx6g2n73kqum9ad0j,1,100.0,6.0,0.0
osmo1p84ejacm282gq055ah7fkevwjuz99f6gqfupd9,1,23697974.0,21593265.0,0.0
osmo1p85r8l40ycxlsfaz3u5tm95xxxpgepvhz5csvv,1,100.0,6.0,0.0
osmo1p865n7e7nceuezlwyvhm5xmz9kqc032ykunhz0,1,100.0,6.0,0.0
osmo1p86ytwpslq4cgvruz6a5zmfm88kpvr5k98jnvs,1,100.0,6.0,0.0
osmo1p897yys9cj2r28w3hljqczsaf2rjde88d8ymwl,11,1.5545454642038264e+19,39048602.36363637,0.0
osmo1p8a4erzt98xm8hw2km2frrmej7kqty2z259ap7,1,100.0,6.0,0.0
osmo1p8acev37tudpwl4484t8ayhddn6zlj290nl3w0,1,71064299.0,4722251.0,0.0
osmo1p8au7xyqfakzncsgyhusqu00j8d4tcn52mpmfk,1,6415500000.0,9402348143.0,0.0
osmo1p8cggwhz48ty6e69w722mfanrzq9tf6dw9ccdp,3,36669337.0,76278819.66666667,0.0
osmo1p8devm0ez2h4ef3zkknwrcmsl8ja92j6lszd4e,1,100.0,6.0,0.0
osmo1p8f9kcarmkptef7dhkcnnfj4qsx3799r2rk9sk,1,100.0,6.0,0.0
osmo1p8jar4y872mxw26c9cfw8yckce4rmvjmfg0j9h,1,100.0,6.0,0.0
osmo1p8ljzm5vdxu65h5vn28du94wt260tzezau974h,1,627405.0,6.2176907912390435e+19,0.0
osmo1p8lnp9t767ygyg5mwavzhyak655j4a7gn5h2lu,1,1.445e+19,4782304.0,0.0
osmo1p8nhu3d897kk6adzvgclwqc5wshckgxhcsgmmj,1,100.0,6.0,0.0
osmo1p8qe5nr7jcpwppksale2lh4reycggy5scsv7zp,1,100.0,6.0,0.0
osmo1p8tmpl755zj0rwy3yjax94qnzyw9sgc2nxkrec,1,100.0,6.0,0.0
osmo1p8um8xgrfpud76wepgkfqlh5ytgvprlunr0j5s,1,100.0,6.0,0.0
osmo1p8xv4rnz9ndjy08kemjysp3e58l2ff6m2e2jfs,1,100.0,6.0,0.0
osmo1p8y862neujdt4h4lk79mcn00e4afcxzu594uzr,1,100.0,6.0,0.0
osmo1p95pnqa8l7q8gx6raefyuqecf5y5g26qvrxy04,1,100.0,6.0,0.0
osmo1p9ddvuhyya0zzdulknglg4ve6tt0e99enyfqx0,2,513793.0,686898.5,0.0
osmo1p9lujm5arq9zdzdzr4ffx5rj77urffu267slwf,4,1173455649.5,32449142.0,0.0
osmo1p9n30emg2trjt3np7hrtr27zd9mnp2cg2507dg,1,100.0,6.0,0.0
osmo1p9qfzrrczqew2xz5apqh5k4jdm3t77zv8zwsvv,1,9e+18,278219.0,0.0
osmo1p9rntf3cgm0frfcmyrw99c0gqrjhqrm4nz8uq7,1,100.0,6.0,0.0
osmo1p9z0yjp9nj93cmqq9ajjtdew3c6ujnxe4t92tq,2,85387920.0,104953656.5,0.0
osmo1p9zpt7c64d43x4wytf882jw8w3fkqgmumz3tm2,1,100.0,6.0,0.0
osmo1pa0c7hvye4ax6ssy6mntqdw27vptwtfc06nyyf,1,100.0,6.0,0.0
osmo1pa2at8g8al7fz8dza7usagmq2kpekf9csnk57n,1,9045313.0,165841.0,0.0
osmo1pa4k0td2e6qgzy53tmjh0fxamjg6tlh3gvl3ae,1,150000000.0,8668845.0,0.0
osmo1pa7enuuvmpqcphkcsvu3vq02sdd652zuxwwu88,2,75000000.0,19936868.5,0.0
osmo1pa9spsv8532296wxkle66qrue3nnr9zua2kcaa,1,100.0,6.0,0.0
osmo1paa2ur6c2z0t8w4qz0ty946gclpckrun5f8sz6,4,109686719.0,63133309.0,0.0
osmo1padhuxlfsq9uud7m4x0ahsatxy9uu5acffffw9,6,5431778556.5,3427596972.6666665,0.0
osmo1padxcxc0lyy3ghscv2vvy0r29yypzf2s9ctwmm,2,1184053.0,1813845069811542.5,0.0
osmo1paguywy32atf09r0fw49hgwhyck8wnavt3e5j0,1,1.2e+19,112723700.0,0.0
osmo1pahj9hrynev0fjsjtdmdg2gnxxp7n6vg6tdlea,3,24138357.0,2584431.6666666665,0.0
osmo1paj8eejsfyw50cyg89wzy80awcu5fe974kn9c9,3,241314.33333333334,219883.66666666666,0.0
osmo1pakf8yyx33ywzqtx4fh4anh543f64pjtpdn7d0,1,284533900.0,3249352.0,0.0
osmo1pals5m5gewvr23wpu0h52kk86qrf4kgtg6wfs7,1,39913880.0,140857.0,0.0
osmo1panjvxcn9xqgg6kucap9h2k9delpq6thvdzsz0,1,590000.0,3.118007653508846e+21,0.0
osmo1panvduhtpk543j97wyeqp0z6nd0mahj77evct8,1,100.0,6.0,0.0
osmo1paqpst8vqd3u63rcrn9j57m45s76kuh5hvh5pg,8,624331539.25,1.9038194476906336e+16,0.0
osmo1paseanr30tx9fp2yx5rrmlzasur4hgrxax880v,2,1.0350000000013808e+20,10420880.5,0.0
osmo1pathgeea65jfs8wsmqtselexp38vmpmer7npce,1,12684719.0,1640103.0,0.0
osmo1pauuzekl763clev0ar60upxp04y82qtegyclv2,1,100.0,6.0,0.0
osmo1pavfvaetevchh70y3ndz3ky3fh9jl8gzvhrcmu,1,10000000.0,15675668.0,0.0
osmo1pawtqw4vhtsdphchjlctcyyy8hw4keqxpmtpaf,7,68617.71428571429,19975.714285714286,0.0
osmo1pax3k942um3xk4a3ug5wrkhfrhvqhvst745g93,1,7e+19,1821670.0,0.0
osmo1paypp0vlpm03sfedduc6rll5vsgwnnpvuw3nly,1,100.0,6.0,0.0
osmo1pc0hmfdqr85hzhzse0f79l0q553q28yxymdwpp,1,100.0,6.0,0.0
osmo1pc0hyuwxyy63phpgh6ewau05ues7njhqzekaf0,1,58798643.0,325099.0,0.0
osmo1pc25sqpw7nmuck3rs6s3fnye9m6y0h2r45cl30,1,100.0,6.0,0.0
osmo1pc3rlyd64a0elnn7ngnzptulh0z4f2kx6ugl32,1,100.0,6.0,0.0
osmo1pc4jrdnf0h677nk324x8t0n2wanmksxu3qeswm,1,281000000.0,2998671401.0,0.0
osmo1pc4qd7z8jzl4svk5wz458rlgrth9ypenusv787,1,5000000.0,333665.0,0.0
osmo1pc4ym8tujeg0lrw7p7elvxv6hxql680rwqf6cz,1,1640000.0,1195784.0,0.0
osmo1pc6mfahz3scm9ka4kc94lw4gmpygmekvhes0pz,2,700479.0,9.099738577199216e+16,0.0
osmo1pc8ast9chsdaglmwt9pkrzjnp5ayxzy32q94l6,1,100.0,6.0,0.0
osmo1pc8dz8mrvymmqmmrnm92hafjg438h0n7pje6kr,1,100.0,6.0,0.0
osmo1pccrqrmaput6nde2thssuw3zqf2h3y0jgpzew9,1,100.0,6.0,0.0
osmo1pceq7npe9ylnyrt02nzskt54szgxzwtjwkf4dl,3,3.733333333334259e+19,1892291876332778.8,0.0
osmo1pcga5s6s2eyjlgnm4p67vxr8v67k0nh8v08qj9,3,5.500000000001433e+18,412126826.6666667,0.0
osmo1pcgmkpmxhgf7jx520ny7p36zr2cjjxfcvqap00,1,287991236.0,41598814.0,0.0
osmo1pchuee6xl65st5elg72mr6yfvhy8gzc75qyyha,1,180000.0,96377.0,0.0
osmo1pcndf6fyyr2sy03f59zmsdgr599e293su036ly,1,100.0,6.0,0.0
osmo1pcqrvx0ergnc3msxlmc8d8r2dgc0hcuvj5tj4a,1,100.0,6.0,0.0
osmo1pcs7maxxxw8g23383ckgu8uq4jyk5rys4sg6kk,1,19294439.0,1097651.0,0.0
osmo1pctt672qt5arrt7vepz08t08ed687vcth0ec8n,25,591283099.32,632932784.8,0.0
osmo1pcuvk3u34gqeaayhmrdl7h2j8pj25ndx6j2lfd,1,1000.0,14921.0,0.0
osmo1pcvgvkc0ps7av7pw62g8n6z8sxvarz4hapd0ge,1,100.0,6.0,0.0
osmo1pcxunjg6jwq0jgtwetkcvqmtp74k835mlrxs9c,2,1.6000000000002263e+18,531243.5,0.0
osmo1pd0gfenpq02wd84hyxledch878h7rs99y6mlq4,1,100.0,6.0,0.0
osmo1pd2ha8e5gyq6j66cjnkekyfxt3ke7ajaydrlmq,1,100.0,6.0,0.0
osmo1pd2wysl0wlrl2lcyh7xymnrnvwe0mvkk7z3vem,1,100.0,6.0,0.0
osmo1pd3ffau43nvnpm0utzcjsm75av0hfv764etjjq,1,19389199419.0,22266613.0,0.0
osmo1pd43rsxd0uy563tx4yzct83uwhme0cp50sta06,1,100.0,6.0,0.0
osmo1pd4v35r7yl9uwga54l2u840f3lhdzmfsv9hkep,2,501788.0,1530901.5,0.0
osmo1pd5v3d5mx52634y5vu3fxy8k5380fenf48j43x,1,4e+20,3.4921534276574675e+20,0.0
osmo1pd9lg3d4lnswtvclqj2wal9rajf2c6kuj52q3g,1,200000.0,239760.0,0.0
osmo1pdefk84ehl8msc3axs265pw0u6v2h7mlg5k6am,16,1.2892279516372522e+20,1.9418937792202047e+19,0.0
osmo1pdhjhqkad6c3d063tjqwc4kpvxp80ls9tav4w8,3,1.8862857140333335e+19,21155512.333333332,0.0
osmo1pdnmzwh0r3skewj3wutgfrzy6tlugehqy7rudw,1,198630000.0,22468911.0,0.0
osmo1pdrc3w0mwuq6t48kqjh3vh8qccx3d6segyf5du,1,100.0,6.0,0.0
osmo1pdrv8m24u0rpdfs6asghma4q8xr75tffzzkjnn,1,424000.0,6383804.0,0.0
osmo1pdrx0plfp6wuu6adfkus2tpny2kxrua7xyuh98,1,632600000.0,3021357.0,0.0
osmo1pdsepwmf42mw53tcq70fe2xjfshgkrgn22sy0p,1,4000000.0,279818.0,0.0
osmo1pdsf6rg27wldgdgn555c57tssc44myme4kjx7w,2,196468614.0,1158199745.5,0.0
osmo1pdsfqtu8elantx24lppygxtl2mgflm3n7e2qs0,1,839846.0,124251.0,0.0
osmo1pdsguwhspdc4dj5nx5ev7gzqgeq8ulmgewj4rr,1,100.0,6.0,0.0
osmo1pdt3hl4ef0g9v80xudh6m80a7ryqnzmxm8klra,1,6.88094500560491e+18,2268557.0,0.0
osmo1pdtrucm4e26dwgduqk8rw8yz6t5z6dkhcph22e,1,1499347.0,102676.0,0.0
osmo1pdvvvxd6rsdtr5cxsuuvn7c3z8mnr40v5wmwpg,1,270000.0,15833.0,0.0
osmo1pdvzuh3rhvdvs9s6gl2yjcx6nyx4ea9fudsndy,3,12170333.333333334,33416204.666666668,0.0
osmo1pdw7v0t0uvgvczvmalncuctmnle2tyrejuhy2z,1,786000000.0,357476195.0,0.0
osmo1pdxg47pr4xkw5lptlc8eg0ljv20a3r5w9wazgn,3,2348909.0,151828.33333333334,0.0
osmo1pdyg3m2q8yy7krlf9dyx2azg548a2kqx3t7ga8,1,47402.0,128.0,0.0
osmo1pe235dx6jse69x7gsemqt72eykzp2933tpf4me,1,100.0,6.0,0.0
osmo1pe2xr2sf9e45v46hx4gje54aq7gmsh92mnwdv5,3,236733478.66666666,191953193.33333334,0.0
osmo1pe44u65mucyjjakvdsrl8w73nm7uawvym0l0tw,1,100.0,6.0,0.0
osmo1pe4zqgmth6jv7ljn8d50c85l6v5lf8n6duxs7f,1,381107.0,3458772.0,0.0
osmo1pe559nwn4vv8rr4druj9nc8pym8g7nj6qj4sm0,1,100.0,6.0,0.0
osmo1pe70udrxekg4asdxwdzljp7pspttxdrvraajh4,1,8000000.0,86448373.0,0.0
osmo1pe74pqwe4m265uxkum855ydvx29anhsyq2entm,1,100.0,6.0,0.0
osmo1pe9mnktm8459u6gp3l38hl8d4ml0zuje6sah3k,1,100.0,6.0,0.0
osmo1pe9wvp7kaaxvklxsw3rdym6putljg9t2nwz8wh,1,100.0,6.0,0.0
osmo1peascujl7g39hjr6c84tqa6qre6csa6620d94f,1,100.0,6.0,0.0
osmo1peasueecxw4pupvz5nyakywkkgpnn0t50qx339,1,100.0,6.0,0.0
osmo1pee9wc6vs02j9c6attt7hf0agh26tnqk4nzpwk,1,1438000000.0,99505678.0,0.0
osmo1peflcswmymyuu7v22pgvs3de239q7ar7prm7lh,1,100.0,6.0,0.0
osmo1pej60lxfvndded8c87m8vrwt7ucunrxqzguqyw,2,3795077.0,3020253.5,0.0
osmo1pejj0sk4unmpn75j5vuswvn252xs2ahcj3jtml,1,293083071.0,2.8200419146147738e+19,0.0
osmo1pejy342dmv52vxfmvcq9tlvtzcjelqpnphygd2,1,95751917.0,1423493897.0,0.0
osmo1pekuxcw3rutf5ppz7hth50h94m0xg62tn6rkla,2,9032269.5,7.236362935448187e+17,0.0
osmo1pem929t3me95cm2qxm9qcxzqvee6gdz7ddlk07,1,100.0,6.0,0.0
osmo1pem96tum8kn6vx3tmzyduzxv7kh8hc5dttcgw6,1,797489225.0,18792739.0,0.0
osmo1pemt63zctpxtmarevrjh0mwrv9mapnpy54v2dp,4,3.1483343321859973e+19,46504315.25,0.0
osmo1pemw5fkmuxsw064k493zx5vk5sg6r084qrgz9z,1,100.0,6.0,0.0
osmo1pen83wyxxf65pged0ae7dml6c8f7eq7vrv0wnn,5,83620549.0,84145728.2,0.0
osmo1penq5h8xxcuwjhnwvj5d7y98z64nx8ssp27tqr,1,7787067.0,24271562.0,0.0
osmo1peq720gd6j3tgaxpzh66tvgumjmw3hhu8ngdgd,1,100.0,6.0,0.0
osmo1peq96jqmp9anxft7plu9qp4cpz4yr2k22rehqy,11,3967645228.090909,222429.81818181818,0.0
osmo1pes3hdcmyvquhthr57a6thg5jc0g0aw0dl2v6a,1,100.0,6.0,0.0
osmo1pesy8q6zag6tncsz46m6mq2dpy7nlplkq739sa,6,81252822.0,5546242.0,0.0
osmo1pezf8ne70mqg4jt5eh39ya244zyqfwa73mcpmq,1,100.0,6.0,0.0
osmo1pf4aveqq2td8c7uwq76zwmjntwlutvklk7w0h3,1,48700000.0,52703538.0,0.0
osmo1pf5qg6hrhss32emqdj6dtmzm8vqym4g2ar0dj5,1,100.0,6.0,0.0
osmo1pf5rln4gu2jpwrvqqrzynr099z8uww3zevm3wv,1,391393983.0,260583.0,0.0
osmo1pf7jzha80thg6xv33050qq30tqdrq8v6hr8vgr,1,100.0,6.0,0.0
osmo1pf835gu54ale0g73jcnkpt6s86f8c35whlrcrx,1,150000.0,3458475.0,0.0
osmo1pf99ax4gzjz7fkxnyxglydc04xy7vmt0n7lrjp,1,10000000.0,163122454.0,0.0
osmo1pfd9uke5sg4zt5vpwhuat4s32jm6akpkr2h43h,1,2.3317609388358734e+19,23524137.0,0.0
osmo1pfh6ps8k6kax9fwz90mvrtngsgh7asmvwkyzsv,1,7900000.0,547718.0,0.0
osmo1pfhhvzwqcy0vk0v8usa8zs600h36mcyw2jymal,1,100.0,6.0,0.0
osmo1pfhlje6452dgghya548hzeq56jm6w6tmza9azp,1,100.0,6.0,0.0
osmo1pfkr2ahwxv6v28leyp5mxvk0nvnarcwhhv3t9u,1,100.0,6.0,0.0
osmo1pfmclzqgcs0543curgx8prn88hlkhy8sexy5pn,15,1.1830666055507983e+20,5.286758027401772e+18,0.0
osmo1pfp5yxvh6ufkcu2repa6r9cnsprm5rsn8ffsj8,1,100.0,6.0,0.0
osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,3,1101178385.3333333,1421629.3333333333,0.0
osmo1pfszsjmcm475qmxdnkk3qayx0x2q8xdd0v9kte,2,50005000.0,10828393.0,0.0
osmo1pftdcxfyvrjv2hgphyjqhvmnx64ll7mvzg6zld,5,267119170.6,5973166.6,0.0
osmo1pftwf3k36g4xftjl2k866jh0vdydq6yv04ud5q,1,100.0,6.0,0.0
osmo1pfyfn989fh6jd5n5vske6jvjwdvhnrtd3rxw6w,1,100.0,6.0,0.0
osmo1pfz7p2e3yd7p0h0wcer2rmu252rkmrrqs7fad6,1,100.0,6.0,0.0
osmo1pg0gp9n0mfezkey25y5g8ga474zqpdtzmrf4wv,1,100.0,6.0,0.0
osmo1pg0xjpjls37qwqrqmflsp3j65qngq7sjw8s0az,1,100.0,6.0,0.0
osmo1pg23whjnnheuuq83qy9ehap9md28jzdfn68phz,2,9.43205000001509e+20,3.439876817904171e+19,0.0
osmo1pg40wrsl4amyrum64c6eddzzwkw3z2wqdnaa4f,4,13510990.75,2.525832439693032e+20,0.0
